booking_id,passenger_id,flight_id,booking_date,status,seat_number,payment_count,valid_payment_amount,missing_payment_amounts,payment_status_issue,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,departure_date,arrival_date,departure_hour,arrival_hour,is_overnight,flight_match_status,passport_hash,emergency_contact_name_masked,emergency_contact_phone_masked
B1069,P1081,UK152,2025-08-02 11:37:36.951,CONFIRMED,16E,1.0,14992.95,0.0,No Issue,Vistara,BOM,CCU,2026-04-20 17:24:41.703,2026-04-20 20:13:41.703,02:49:00,169.0,BOM → CCU,2026-04-20,2026-04-20,17.0,20.0,False,Matched,a62394e2c13ca2315ea394f03b587a3489bef477d9588ca0f4881b23ce4310c0,F***a,**********6369
B1070,P1598,SJ034,2025-09-22 11:37:36.951,CANCELLED,15D,1.0,5631.13,0.0,Cancelled With Payment,SpiceJet,MAA,BOM,2026-04-20 15:20:41.701,2026-04-20 20:11:41.701,04:51:00,291.0,MAA → BOM,2026-04-20,2026-04-20,15.0,20.0,False,Matched,460fb46958bd358e33d19bf2d0781731e88c4d4ff6bee3674d4da035a45b49a4,V***s,**********3428
B1071,P1001,UK215,2025-12-21 11:37:36.951,CANCELLED,15F,0.0,0.0,0.0,No Issue,Vistara,BOM,DEL,2026-04-20 17:38:41.704,2026-04-20 19:50:41.704,02:12:00,132.0,BOM → DEL,2026-04-20,2026-04-20,17.0,19.0,False,Matched,3908c87404af101bb95eb2af92c157053dca2b0c71fc115cb1f977dcd0b49320,J***e,**********0870
B1072,P1203,UK089,2025-08-10 11:37:36.951,CANCELLED,18F,0.0,0.0,0.0,No Issue,Vistara,BOM,HYD,2026-04-20 15:38:41.702,2026-04-20 19:50:41.702,04:12:00,252.0,BOM → HYD,2026-04-20,2026-04-20,15.0,19.0,False,Matched,829a5131166353efc36e4b1f9d3ca72ba4d24379164ba1fa6757e3bd9c2eb1c2,V***i,**********2708
B1073,P1661,6F180,2025-12-04 11:37:36.951,CONFIRMED,16A,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,MAA,BLR,2026-04-20 15:24:41.703,2026-04-20 19:48:41.703,04:24:00,264.0,MAA → BLR,2026-04-20,2026-04-20,15.0,19.0,False,Matched,2f3fda6f401627a4f10cdc01f10605473c1bb1c281f501912116a2d72e2ac3bc,A***e,**********4571
B1074,P1804,6F188,2025-09-25 11:37:36.951,CONFIRMED,7A,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,DEL,HYD,2026-04-20 14:57:41.703,2026-04-20 19:39:41.703,04:42:00,282.0,DEL → HYD,2026-04-20,2026-04-20,14.0,19.0,False,Matched,2b7e5c29878ccee9576d9888bbee5ee8f6fab614742d2f5c6c5bd8c80334f512,P***r,**********6104
B1075,P1403,UK131,2026-01-03 11:37:36.951,CONFIRMED,2F,0.0,0.0,0.0,Confirmed Without Payment,Vistara,BOM,DEL,2026-04-20 15:33:41.702,2026-04-20 19:39:41.702,04:06:00,246.0,BOM → DEL,2026-04-20,2026-04-20,15.0,19.0,False,Matched,5a8625975fd85a292cbd06dbc38d7d26e047e4ae096b728163dd891967ba07b5,S***i,**********7796
B1076,P1102,UK055,2025-05-04 11:37:36.951,CONFIRMED,12B,1.0,8247.5,0.0,No Issue,Vistara,HYD,DEL,2026-04-20 16:48:41.701,2026-04-20 19:31:41.701,02:43:00,163.0,HYD → DEL,2026-04-20,2026-04-20,16.0,19.0,False,Matched,dab6677257e0df4d2575951ff59115be6d0dfa8437c7c2100529a7df0904e3e8,M***h,**********9350
B1077,P1535,UK181,2025-05-03 11:37:36.951,PENDING,3A,2.0,11261.699999999999,0.0,No Issue,Vistara,MAA,DEL,2026-04-20 16:44:41.703,2026-04-20 19:26:41.703,02:42:00,162.0,MAA → DEL,2026-04-20,2026-04-20,16.0,19.0,False,Matched,d6789f8b10569f0b1c1a0792e158d54a3618262807fed1ccbfe675bedf73d16f,R***e,**********9292
B1078,P1367,6F077,2025-09-21 11:37:36.951,CONFIRMED,1B,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,CCU,DEL,2026-04-20 14:55:41.702,2026-04-20 19:13:41.702,04:18:00,258.0,CCU → DEL,2026-04-20,2026-04-20,14.0,19.0,False,Matched,daeb52205df087feada170916b6244d00107ecd2266e588b7fb4eed40899c9f7,S***a,**********0016
B1079,P1211,SJ085,2025-06-03 11:37:36.951,CONFIRMED,10D,0.0,0.0,0.0,Confirmed Without Payment,SpiceJet,BLR,MAA,2026-04-20 14:41:41.702,2026-04-20 19:11:41.702,04:30:00,270.0,BLR → MAA,2026-04-20,2026-04-20,14.0,19.0,False,Matched,04dd042c1e1ab3ff68ba723e43e89deed7eaac83a5a09a6c50950f1ddfbd6ae6,Y***r,**********8019
B1080,P1576,SJ023,2025-06-05 11:37:36.951,CONFIRMED,22D,2.0,21169.42,0.0,No Issue,SpiceJet,HYD,MAA,2026-04-20 17:27:41.701,2026-04-20 19:09:41.701,01:42:00,102.0,HYD → MAA,2026-04-20,2026-04-20,17.0,19.0,False,Matched,ed6b7590cce5d1cf929d7e7a9dc8bf82120f7e9abdcc42f478669c79ef27d4b4,D***m,**********0958
B1081,P1960,SJ202,2025-11-13 11:37:36.951,CANCELLED,29C,0.0,0.0,0.0,No Issue,SpiceJet,CCU,HYD,2026-04-20 17:21:41.703,2026-04-20 19:08:41.703,01:47:00,107.0,CCU → HYD,2026-04-20,2026-04-20,17.0,19.0,False,Matched,fc5693cfa4ecd4c4169ae4146eb4cd50c46d977fcabd6fae936f04cb2c65dd6e,A***e,**********8400
B1082,P1208,SJ150,2025-09-09 11:37:36.951,CANCELLED,30A,0.0,0.0,0.0,No Issue,SpiceJet,BOM,HYD,2026-04-20 15:33:41.702,2026-04-20 19:03:41.702,03:30:00,210.0,BOM → HYD,2026-04-20,2026-04-20,15.0,19.0,False,Matched,8d8e07d18c560ccc64998306492c429138dcb592202f3528e8d15e3b0ae49d3e,T***e,**********4669
B1083,P1762,SJ116,2025-05-12 11:37:36.951,CANCELLED,9A,1.0,6777.38,0.0,Cancelled With Payment,SpiceJet,HYD,CCU,2026-04-20 17:33:41.702,2026-04-20 19:02:41.702,01:29:00,89.0,HYD → CCU,2026-04-20,2026-04-20,17.0,19.0,False,Matched,7692ebdaa67d0145af8800d55d19e4f5cc7b15fa640536b30e6fd05c6783fcd4,E***a,**********4087
B1084,P1896,6F270,2025-06-14 11:37:36.951,PENDING,16E,0.0,0.0,0.0,No Issue,UNKNOWN,HYD,MAA,2026-04-20 18:14:41.701,2026-04-20 19:02:41.701,00:48:00,48.0,HYD → MAA,2026-04-20,2026-04-20,18.0,19.0,False,Matched,a73f4fb59b6adb795facf290c7ed40ee09e7b2e549c3801315fab3501284fe55,V***r,**********8688
B1085,P1116,UK150,2026-03-24 11:37:36.951,PENDING,12A,1.0,11410.8,0.0,No Issue,Vistara,DEL,CCU,2026-04-20 18:31:41.703,2026-04-20 19:01:41.703,00:30:00,30.0,DEL → CCU,2026-04-20,2026-04-20,18.0,19.0,False,Matched,b5445c25a22ff18266161cffe871f660364a294ff5ad901e15961e3e920a0c8b,A***n,**********9329
B1086,P1627,SJ237,2026-02-16 11:37:36.951,CONFIRMED,5D,2.0,4873.96,0.0,No Issue,SpiceJet,BOM,CCU,2026-04-20 16:32:41.704,2026-04-20 19:00:41.704,02:28:00,148.0,BOM → CCU,2026-04-20,2026-04-20,16.0,19.0,False,Matched,353ce93dac98d0e1fe3daea08524868a077864020801fe4fed7b873911e26bcd,E***y,**********3483
B1087,P1748,AI221,2025-05-08 11:37:36.951,CANCELLED,2F,2.0,3191.92,0.0,Cancelled With Payment,Air India,MAA,HYD,2026-04-20 16:18:41.703,2026-04-20 18:54:41.703,02:36:00,156.0,MAA → HYD,2026-04-20,2026-04-20,16.0,18.0,False,Matched,b5b24442fce4fc3e4c47c334e5aafda02cad58497dd565ba95194ee25a76de21,W***k,**********8674
B1088,P1477,SJ081,2026-03-25 11:37:36.951,PENDING,31A,1.0,7375.1,0.0,No Issue,SpiceJet,BOM,BLR,2026-04-20 17:04:41.702,2026-04-20 18:53:41.702,01:49:00,109.0,BOM → BLR,2026-04-20,2026-04-20,17.0,18.0,False,Matched,787ca2cc91810d7a593c9a3f8790425f9de3c537a5036212e39ed11d114f0712,V***a,**********7433
B1089,P1104,UK189,2025-09-03 11:37:36.951,CANCELLED,25F,0.0,0.0,0.0,No Issue,Vistara,BLR,MAA,2026-04-20 15:07:41.703,2026-04-20 18:51:41.703,03:44:00,224.0,BLR → MAA,2026-04-20,2026-04-20,15.0,18.0,False,Matched,9fe4832e466051710b143e91a6643907017d4554ae77e31fdd4147b57dcad8b0,K***i,**********1422
B1090,P1494,SJ068,2025-05-16 11:37:36.951,PENDING,31C,0.0,0.0,0.0,No Issue,SpiceJet,BLR,BOM,2026-04-20 16:44:41.701,2026-04-20 18:48:41.701,02:04:00,124.0,BLR → BOM,2026-04-20,2026-04-20,16.0,18.0,False,Matched,7839eaee1278bad25669ee52fa112e4613f33625938f198a2c7e5da28f65288a,X***i,**********1775
B1091,P1770,6F043,2025-08-18 11:37:36.951,PENDING,25D,0.0,0.0,0.0,No Issue,IndiGo,BOM,HYD,2026-04-20 17:17:41.701,2026-04-20 18:43:41.701,01:26:00,86.0,BOM → HYD,2026-04-20,2026-04-20,17.0,18.0,False,Matched,dc742f97ecc693fb1c1711a3f47c48f970b04e254c884f5fc16b4200f8a8ef15,N***a,**********1387
B1092,P1045,UK187,2026-03-18 11:37:36.951,CONFIRMED,16D,3.0,15898.93,0.0,No Issue,Vistara,BLR,BOM,2026-04-20 16:52:41.703,2026-04-20 18:42:41.703,01:50:00,110.0,BLR → BOM,2026-04-20,2026-04-20,16.0,18.0,False,Matched,eeefb195c43465650e41222d8ec02280cbfa2d906e7b9e21af76d5308ac9485e,G***e,**********6973
B1093,P1822,UK074,2025-05-11 11:37:36.951,CONFIRMED,25E,0.0,0.0,0.0,Confirmed Without Payment,Vistara,BOM,DEL,2026-04-20 16:44:41.702,2026-04-20 18:41:41.702,01:57:00,117.0,BOM → DEL,2026-04-20,2026-04-20,16.0,18.0,False,Matched,c6dfeae13ecd8e6996b85377bb6310f13e68dfd2cf3cb1d3e88fdcd90ba886b1,R***a,**********0231
B1094,P1330,UK004,2026-01-07 11:37:36.951,PENDING,24C,2.0,17560.29,0.0,No Issue,Vistara,BOM,CCU,2026-04-20 17:56:41.700,2026-04-20 18:30:41.700,00:34:00,34.0,BOM → CCU,2026-04-20,2026-04-20,17.0,18.0,False,Matched,95c4cf1c17f97b6f005ab9388c5dbd699c0322a48599e6583859784d51fc5367,P***y,**********7557
B1095,P1215,6F194,2025-07-30 11:37:36.951,CONFIRMED,14B,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,BOM,CCU,2026-04-20 16:29:41.703,2026-04-20 18:27:41.703,01:58:00,118.0,BOM → CCU,2026-04-20,2026-04-20,16.0,18.0,False,Matched,3780979a5959ac4faa776a59f56c65b366f92e3d05c07fbe37b67c4b3074aa35,U***t,**********2655
B1096,P1981,UK068,2026-01-03 11:37:36.951,PENDING,12B,2.0,18163.89,0.0,No Issue,Vistara,BLR,MAA,2026-04-20 16:28:41.701,2026-04-20 18:09:41.701,01:41:00,101.0,BLR → MAA,2026-04-20,2026-04-20,16.0,18.0,False,Matched,b80bb2ec148699cb0a5dc2f100eb3af521e99b0b5b32ceb4a78b26ce3c02df54,G***t,**********8767
B1097,P1959,6F017,2025-08-26 11:37:36.951,,34F,0.0,0.0,0.0,No Issue,IndiGo,CCU,BOM,2026-04-20 15:25:41.701,2026-04-20 18:06:41.701,02:41:00,161.0,CCU → BOM,2026-04-20,2026-04-20,15.0,18.0,False,Matched,f7e02a56d9f1abe890dbafe442a14b1660fc9b577d164ddf3ba99ce2b77fdffa,N***i,**********9257
B1098,P1491,6F245,2025-10-15 11:37:36.951,,13D,1.0,10455.66,0.0,No Issue,IndiGo,CCU,BOM,2026-04-20 15:25:41.701,2026-04-20 18:06:41.701,02:41:00,161.0,CCU → BOM,2026-04-20,2026-04-20,15.0,18.0,False,Matched,fb89aebe8aba117049d91464dd47586b549d7d7f03aca0dd4f7b4390eebad7cc,I***i,**********0675
B1099,P1812,6F254,2025-12-07 11:37:36.951,CONFIRMED,26E,0.0,0.0,0.0,Confirmed Without Payment,UNKNOWN,MAA,BLR,2026-04-20 14:26:41.703,2026-04-20 18:01:41.703,03:35:00,215.0,MAA → BLR,2026-04-20,2026-04-20,14.0,18.0,False,Matched,693da76722da27aea25f7aba4cebcb0690a886150638ba2eebbab7940d415d0f,R***a,**********5408
B1100,P1921,UK077,2026-03-05 11:37:36.951,CONFIRMED,16D,0.0,0.0,0.0,Confirmed Without Payment,UNKNOWN,HYD,BOM,2026-04-20 16:22:41.702,2026-04-20 18:00:41.702,01:38:00,98.0,HYD → BOM,2026-04-20,2026-04-20,16.0,18.0,False,Matched,eb419af2876a17e8da966fc8cddd2979c490e492aa67c9e0ce32bb667be34bcc,S***y,**********2423
B1101,P1844,AI029,2025-07-19 11:37:36.951,CONFIRMED,3D,1.0,2214.47,0.0,No Issue,Air India,MAA,DEL,2026-04-20 13:29:41.701,2026-04-20 17:53:41.701,04:24:00,264.0,MAA → DEL,2026-04-20,2026-04-20,13.0,17.0,False,Matched,2b318a4903e34f1dc87206c36862559a5b0509e15db3d18b36ffa4e093f535ed,P***i,**********0041
B1102,P1448,SJ196,2025-10-06 11:37:36.951,,15F,2.0,24626.690000000002,0.0,No Issue,SpiceJet,DEL,HYD,2026-04-20 14:58:41.703,2026-04-20 17:44:41.703,02:46:00,166.0,DEL → HYD,2026-04-20,2026-04-20,14.0,17.0,False,Matched,3af30f986bc10fdfa6699726f4217395831090604b2908b3ebff7a84a9e2e1df,A***e,**********7824
B1103,P1535,AI242,2025-08-08 11:37:36.951,CANCELLED,20D,2.0,14062.55,0.0,Cancelled With Payment,UNKNOWN,BLR,CCU,2026-04-20 16:41:41.704,2026-04-20 17:43:41.704,01:02:00,62.0,BLR → CCU,2026-04-20,2026-04-20,16.0,17.0,False,Matched,da51ed01fc777418bd54cbd22abb9679cbaefa928a792346da5bbbac7e4c90b2,Z***a,**********0195
B1104,P1510,AI242,2025-09-12 11:37:36.951,CANCELLED,16E,0.0,0.0,0.0,No Issue,UNKNOWN,BLR,CCU,2026-04-20 16:41:41.704,2026-04-20 17:43:41.704,01:02:00,62.0,BLR → CCU,2026-04-20,2026-04-20,16.0,17.0,False,Matched,c2b4835877d40b7a2f74add8237548e055a054b31dcfee5c65a727f549b8bfa7,S***i,**********1992
B1105,P1457,SJ044,2025-09-11 11:37:36.951,CONFIRMED,19F,1.0,14294.21,0.0,No Issue,SpiceJet,DEL,CCU,2026-04-20 15:06:41.701,2026-04-20 17:43:41.701,02:37:00,157.0,DEL → CCU,2026-04-20,2026-04-20,15.0,17.0,False,Matched,1d3dac43b1594a125129d3589980032e017addb2af0d76cbcdb6970d3cffed4a,C***h,**********2865
B1106,P1546,UK063,2025-09-01 11:37:36.951,CONFIRMED,21F,1.0,0.0,1.0,Missing Payment Amount,Vistara,DEL,BOM,2026-04-20 16:29:41.701,2026-04-20 17:41:41.701,01:12:00,72.0,DEL → BOM,2026-04-20,2026-04-20,16.0,17.0,False,Matched,60b7af71e1bbb27bcfa3e329467ab95b4f47075c13b129a2c7f77acdffd970b5,A***r,**********7368
B1107,P1535,AI056,2025-05-19 11:37:36.951,CONFIRMED,30F,0.0,0.0,0.0,Confirmed Without Payment,Air India,DEL,MAA,2026-04-20 13:44:41.701,2026-04-20 17:39:41.701,03:55:00,235.0,DEL → MAA,2026-04-20,2026-04-20,13.0,17.0,False,Matched,6a1fb7f1be0bccc719128235c39490c426edc0e75bffc7ccedef555c58ef7fe3,W***n,**********1339
B1108,P1539,UK207,2025-10-11 11:37:36.951,CANCELLED,14B,0.0,0.0,0.0,No Issue,Vistara,MAA,CCU,2026-04-20 16:21:41.703,2026-04-20 17:36:41.703,01:15:00,75.0,MAA → CCU,2026-04-20,2026-04-20,16.0,17.0,False,Matched,324fbc9c9b6f4a77972f5f7155e1baf03209043f5b91233edb2ad37b8b76c2d4,N***r,**********0049
B1109,P1483,UK166,2025-12-03 11:37:36.951,CANCELLED,33D,1.0,13080.08,0.0,Cancelled With Payment,Vistara,HYD,MAA,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,04:53:00,293.0,HYD → MAA,2026-04-20,2026-04-20,12.0,17.0,False,Matched,320a00e4dcb1563612c50d8a3682de94cbfb905cbe279cc8f304278ac007eace,V***a,**********1363
B1110,P1975,6F261,2025-12-17 11:37:36.951,PENDING,12B,0.0,0.0,0.0,No Issue,UNKNOWN,CCU,DEL,2026-04-20 14:31:41.703,2026-04-20 17:29:41.703,02:58:00,178.0,CCU → DEL,2026-04-20,2026-04-20,14.0,17.0,False,Matched,3f1988a5001b2e1bc8660720ab460f52b397a7dcdd1678cdfd6c28322a2d06c2,N***a,**********8743
B1111,P1999,UK134,2025-12-25 11:37:36.951,CANCELLED,34A,1.0,0.0,1.0,Missing Payment Amount,Vistara,HYD,CCU,2026-04-20 13:44:41.702,2026-04-20 17:26:41.702,03:42:00,222.0,HYD → CCU,2026-04-20,2026-04-20,13.0,17.0,False,Matched,931436b7fc1d5cfffc56146a26515320beb07e248cee82efadb991d9f3a83c5e,N***n,**********0327
B1112,P1015,6F152,2025-10-02 11:37:36.951,PENDING,27A,2.0,20662.78,0.0,No Issue,IndiGo,CCU,DEL,2026-04-20 15:21:41.703,2026-04-20 17:25:41.703,02:04:00,124.0,CCU → DEL,2026-04-20,2026-04-20,15.0,17.0,False,Matched,549b6d9a573b2201670570152d6aaf9917953310122c1fd0f5f1b8136998daae,A***n,**********0611
B1113,P1570,SJ089,2025-11-23 11:37:36.951,CONFIRMED,5A,1.0,9457.62,0.0,No Issue,SpiceJet,HYD,CCU,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,04:33:00,273.0,HYD → CCU,2026-04-20,2026-04-20,12.0,17.0,False,Matched,789f60f2609362220be53b346448ec96e5328b933250c83673c8127d067060f2,A***a,**********3389
B1114,P1976,6F123,2025-09-26 11:37:36.951,CANCELLED,2E,1.0,8187.33,0.0,Cancelled With Payment,IndiGo,DEL,HYD,2026-04-20 15:26:41.702,2026-04-20 17:12:41.702,01:46:00,106.0,DEL → HYD,2026-04-20,2026-04-20,15.0,17.0,False,Matched,8dfedddcce75255575c53951ce274f62d6a5dfb6bba9f99cd1d497dda63f7a54,B***h,**********8435
B1115,P1242,AI025,2025-08-23 11:37:36.951,CONFIRMED,10A,1.0,8185.02,0.0,No Issue,Air India,HYD,DEL,2026-04-20 14:46:41.701,2026-04-20 17:11:41.701,02:25:00,145.0,HYD → DEL,2026-04-20,2026-04-20,14.0,17.0,False,Matched,26050249f05f3f74ae93aecaf8510fd8f754273786b36f388d7b6756c60f32f3,V***y,**********1024
B1116,P1949,6F030,2025-12-05 11:37:36.951,CONFIRMED,19B,1.0,9883.49,0.0,No Issue,IndiGo,BOM,DEL,2026-04-20 14:20:41.701,2026-04-20 17:10:41.701,02:50:00,170.0,BOM → DEL,2026-04-20,2026-04-20,14.0,17.0,False,Matched,89c9ea9c8f3c9e814c565ec654ca76141debb09154b451792001424a3669062b,R***s,**********1177
B1117,P1206,SJ222,2025-09-02 11:37:36.951,CONFIRMED,28F,2.0,24642.71,0.0,No Issue,SpiceJet,BOM,DEL,2026-04-20 14:15:41.703,2026-04-20 17:09:41.703,02:54:00,174.0,BOM → DEL,2026-04-20,2026-04-20,14.0,17.0,False,Matched,872278f4b558af07da25e8c83ddb0b4f2b5d47e01ea7f86cf70f9e2ca2703e4a,T***j,**********6273
B1118,P1911,UK109,2026-04-03 11:37:36.951,CONFIRMED,34B,1.0,0.0,1.0,Missing Payment Amount,Vistara,BLR,BOM,2026-04-20 16:06:41.702,2026-04-20 17:06:42.000,01:00:00.298000,60.0,BLR → BOM,2026-04-20,2026-04-20,16.0,17.0,False,Matched,fc3df106b0b211795b8d39ff375b53dce925e9080ec53a4af57a0f4d733148b2,D***y,**********2542
B1119,P1270,SJ117,2025-11-25 11:37:36.951,CANCELLED,21F,2.0,22268.71,0.0,Cancelled With Payment,SpiceJet,MAA,BLR,2026-04-20 13:10:41.702,2026-04-20 17:06:41.702,03:56:00,236.0,MAA → BLR,2026-04-20,2026-04-20,13.0,17.0,False,Matched,11657afab1fb6dc9b513a3f42617d9e039ee25b915dad9f4a6ea448c16c90c2d,D***i,**********5920
B1120,P1760,SJ142,2025-08-12 11:37:36.951,CONFIRMED,12D,3.0,2571.48,1.0,Missing Payment Amount,SpiceJet,CCU,BOM,2026-04-20 15:14:41.702,2026-04-20 16:56:41.702,01:42:00,102.0,CCU → BOM,2026-04-20,2026-04-20,15.0,16.0,False,Matched,b84615456a996ebe5853dd99e9bbd2d5efa4e92e9c7b1906800e7687f7414715,V***r,**********9377
B1121,P1993,SJ142,2025-06-01 11:37:36.951,PENDING,17C,0.0,0.0,0.0,No Issue,SpiceJet,CCU,BOM,2026-04-20 15:14:41.702,2026-04-20 16:56:41.702,01:42:00,102.0,CCU → BOM,2026-04-20,2026-04-20,15.0,16.0,False,Matched,d6c9529c06c807cbd2b93128349d63a1ddc1158acaad1ad9e1fc2ff26388e1c7,N***i,**********9980
B1122,P1778,AI030,2025-05-02 11:37:36.951,CANCELLED,20B,0.0,0.0,0.0,No Issue,Air India,CCU,HYD,2026-04-20 13:33:41.701,2026-04-20 16:52:41.701,03:19:00,199.0,CCU → HYD,2026-04-20,2026-04-20,13.0,16.0,False,Matched,14b099409634db76e54dd2740662d7fdf53e6ee427db166ef74d444e3fd8d123,Y***h,**********0459
B1123,P1704,6F097,2025-09-23 11:37:36.951,CONFIRMED,8A,2.0,14525.48,0.0,No Issue,IndiGo,BLR,BOM,2026-04-20 15:32:41.702,2026-04-20 16:49:41.702,01:17:00,77.0,BLR → BOM,2026-04-20,2026-04-20,15.0,16.0,False,Matched,84b99269d7259fde4f6cc144fabcc29e82433a2ed4f5ca68aeffb158142f79bb,Q***s,**********3440
B1124,P1846,6F129,2025-05-23 11:37:36.951,CANCELLED,5C,3.0,15753.68,1.0,Missing Payment Amount,IndiGo,DEL,CCU,2026-04-20 14:28:41.702,2026-04-20 16:47:41.702,02:19:00,139.0,DEL → CCU,2026-04-20,2026-04-20,14.0,16.0,False,Matched,789b2151d973ab83196726feb632ac5789d32c504f0fe0cc23d232eee93c006b,E***r,**********1753
B1125,P1729,6F181,2026-01-15 11:37:36.951,PENDING,27E,0.0,0.0,0.0,No Issue,IndiGo,BOM,MAA,2026-04-20 14:55:41.703,2026-04-20 16:43:41.703,01:48:00,108.0,BOM → MAA,2026-04-20,2026-04-20,14.0,16.0,False,Matched,a0cab12df09a40743a1fc7ce3ed9fb2a1e34ac04ffe01dd12371d254642e679d,N***r,**********5564
B1126,P1114,AI072,2025-10-20 11:37:36.951,CONFIRMED,10E,0.0,0.0,0.0,Confirmed Without Payment,Air India,BLR,CCU,2026-04-20 15:34:41.702,2026-04-20 16:32:41.702,00:58:00,58.0,BLR → CCU,2026-04-20,2026-04-20,15.0,16.0,False,Matched,1662c7047ff4c2abcd8d6f075904881a62dcd6cfa8bf5029254e7c3dd6832489,Y***l,**********6718
B1127,P1579,SJ154,2025-06-29 11:37:36.951,PENDING,2E,0.0,0.0,0.0,No Issue,SpiceJet,BLR,HYD,2026-04-20 14:47:41.702,2026-04-20 16:26:41.702,01:39:00,99.0,BLR → HYD,2026-04-20,2026-04-20,14.0,16.0,False,Matched,e8cfa1e951a826718bed6fba2eb04abaf6f73e9d871a8f955b3b3f2707306a09,F***i,**********6141
B1128,P1298,AI031,2026-04-08 11:37:36.951,CONFIRMED,10D,0.0,0.0,0.0,Confirmed Without Payment,Air India,DEL,MAA,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,03:06:00,186.0,DEL → MAA,2026-04-20,2026-04-20,13.0,16.0,False,Matched,742f734c2767995416630cc08e1d30bf669cc7e129c65bdc006aadd0a9e78a0e,D***l,**********9264
B1129,P1836,AI031,2025-09-18 11:37:36.951,PENDING,26F,1.0,12008.51,0.0,No Issue,Air India,DEL,MAA,2026-04-20 13:05:41.701,2026-04-20 16:11:41.701,03:06:00,186.0,DEL → MAA,2026-04-20,2026-04-20,13.0,16.0,False,Matched,c410880c10b4e3fc7564b09a079906272d778905c35de2fea445a7588fb7724f,S***y,**********4894
B1130,P1482,6F158,2025-12-26 11:37:36.951,CONFIRMED,34E,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,CCU,MAA,2026-04-20 11:58:41.703,2026-04-20 16:04:41.703,04:06:00,246.0,CCU → MAA,2026-04-20,2026-04-20,11.0,16.0,False,Matched,f09c0a93b6e2e17f6d074be07ea4737344d3cc00dc7f0e25cb34d16c37f9e0e4,W***a,**********1553
B1131,P1396,6F184,2025-06-16 11:37:36.951,CANCELLED,1C,1.0,3592.91,0.0,Cancelled With Payment,IndiGo,MAA,BOM,2026-04-20 13:05:41.703,2026-04-20 16:04:41.703,02:59:00,179.0,MAA → BOM,2026-04-20,2026-04-20,13.0,16.0,False,Matched,2b93216a02a743cebeffd49b6bc7e3fea828e5bdd95db47fffa084819d325ef7,M***p,**********6703
B1132,P1393,UK141,2025-06-20 11:37:36.951,CONFIRMED,10D,3.0,4677.7,1.0,Missing Payment Amount,UNKNOWN,HYD,MAA,2026-04-20 13:38:41.703,2026-04-20 15:59:41.703,02:21:00,141.0,HYD → MAA,2026-04-20,2026-04-20,13.0,15.0,False,Matched,706954c03a671001c7fba577294209a25b6c020b641dd8fb2efeaf52e7ba92f4,C***r,**********2875
B1133,P1074,6F168,2025-12-29 11:37:36.951,CANCELLED,23D,2.0,14200.43,0.0,Cancelled With Payment,IndiGo,HYD,DEL,2026-04-20 12:18:41.703,2026-04-20 15:58:41.703,03:40:00,220.0,HYD → DEL,2026-04-20,2026-04-20,12.0,15.0,False,Matched,d378f468ed0457718dd6adc6ce43a1e1d97ec4e93ffeac715a5c81c61ccee85f,D***a,**********2496
B1134,P1977,6F051,2025-07-28 11:37:36.951,CONFIRMED,34C,0.0,0.0,0.0,Confirmed Without Payment,IndiGo,BLR,BOM,2026-04-20 13:58:41.701,2026-04-20 15:58:41.701,02:00:00,120.0,BLR → BOM,2026-04-20,2026-04-20,13.0,15.0,False,Matched,0a9256c654868404800f4c10c90b883a74f577a5d58aa5cc846c6698fa305cb0,A***r,**********9254
B1135,P1481,6F047,2025-12-02 11:37:36.951,CONFIRMED,20E,1.0,10501.09,0.0,No Issue,IndiGo,MAA,DEL,2026-04-20 13:50:41.701,2026-04-20 15:55:41.701,02:05:00,125.0,MAA → DEL,2026-04-20,2026-04-20,13.0,15.0,False,Matched,19675c77c0ce2ef17d8dbe293f974b9e9878b220f3e00a2dced8a1e7c7cfdccd,H***h,**********6706
B1136,P1102,UK156,2025-10-26 11:37:36.951,PENDING,28E,1.0,2857.01,0.0,No Issue,Vistara,MAA,BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,04:04:00,244.0,MAA → BLR,2026-04-20,2026-04-20,11.0,15.0,False,Matched,1a8e2ee9604dd7baf434702843922d7d093a7539b1b628a0986fd311763d1d39,T***r,**********2968
B1137,P1296,AI094,2025-09-01 11:37:36.951,PENDING,13E,2.0,10092.76,0.0,No Issue,Air India,DEL,BLR,2026-04-20 14:44:41.702,2026-04-20 15:44:42.000,01:00:00.298000,60.0,DEL → BLR,2026-04-20,2026-04-20,14.0,15.0,False,Matched,3ffce22827c5a12c076c6e39d5512e0f37e323e1e3c80526292cb1a9f0db1ed0,A***o,**********1393
